Time,Concentration
0.1221995926680215, 3.7769641022588316
0.9368635437881849, 24.4822169383975
2.9735234215885917, 62.411311811079685
7.96334012219959, 85.92448987751983
11.934826883910386, 73.60497787640446
20.896130346232177, 44.96108429448499
42.99389002036659, 21.32969176806196
63.97148676171079, 12.154814269372633
85.050916496945, 6.747119734554109
