time,[AB42_O1_ISF],[AB42_O25_ISF],[IDE_activity_ISF],[AB42_O2_ISF],[AB42_O3_ISF],[AB42_O4_ISF],[AB42_O5_ISF],[AB42_O6_ISF],[AB42_O7_ISF],[AB42_O8_ISF],[AB42_O9_ISF],[AB42_O10_ISF],[AB42_O11_ISF],[AB42_O12_ISF],[AB42_O13_ISF],[AB42_O14_ISF],[AB42_O15_ISF],[AB42_O16_ISF],[AB42_O17_ISF],[AB42_O18_ISF],[AB42_O19_ISF],[AB42_O20_ISF],[AB42_O21_ISF],[AB42_O22_ISF],[AB42_O23_ISF],[AB42_O24_ISF]
679705.6856187291,1.229282802424859,3624.4654385495332,56.45265908777743,2.713103846068654e-05,1.0179670654082689e-05,7.997746499915238e-06,6.220860014151487e-06,4.824637924953413e-06,3.739836720288722e-06,2.9129005562263924e-06,6.797120657930777e-06,0.0016202466825457065,0.4510762061237858,124.66930649468657,115.03852949529534,106.16765173839508,97.99700400913935,90.47879419904655,85.81006259504859,81.39264846181146,80.36248979832185,79.34535692543886,78.34144307864854,77.37775040550089,83.69202131170842,2024.926287320421
682635.4515050168,1.1558654797937928,3805.9091979719137,55.9782079694347,2.3988114890206196e-05,8.866521099121467e-06,6.860583856462649e-06,5.2554400668293714e-06,4.014206061195742e-06,3.064694585784104e-06,2.3578683063245067e-06,7.585757687755834e-06,0.0019703796214806733,0.5169674092981328,134.5821397304681,123.9782598693538,114.22687493391841,105.25978480232362,97.02300355513866,92.01729522857435,87.28076327410747,86.17530225164285,85.08278496199527,84.00348256832729,82.96840240428006,89.7809948698035,2058.613660154344
685565.2173913044,1.0914630404900219,3988.8818957630024,55.50774433140305,2.1390288109078255e-05,7.790372209772545e-06,5.937834959357374e-06,4.480419231588276e-06,3.3709443545849812e-06,2.535100052691861e-06,1.929640071915369e-06,8.694682635604156e-06,0.002362322702155094,0.586314524958619,144.35168445884716,132.7704876962074,122.1361992644002,112.37180527035825,103.41705750399471,98.0902775999416,93.04928908424468,91.87790106307236,90.71905129409896,89.57309019166041,88.47523985722297,95.78491230718384,2088.058866057224
688494.983277592,1.0351626190861745,4173.083675578842,55.041234661222624,1.924116985426283e-05,6.9077028951965624e-06,5.188443905358092e-06,3.85773122144041e-06,2.8599497993978173e-06,2.119338321458955e-06,1.5996576024274531e-06,1.0092193247812225e-05,0.002791822449278836,0.6580918964118284,153.87044764903865,141.32034918733575,129.81205922996477,119.2595963819905,109.59648060826905,103.96771693293297,98.64001280915956,97.4128156213175,96.19749742522052,94.99448438156654,93.84335672297978,101.64367332028687,2113.7673309009756
691424.7491638797,0.9860295857771666,4358.265994651777,54.57864572814207,1.7458569068521944e-05,6.1817529081684025e-06,4.578112256700063e-06,3.3559453396288637e-06,2.4527566737505194e-06,1.7918728717009338e-06,1.3451909517274822e-06,1.174353072287349e-05,0.0032533227856257553,0.7312750471050518,163.0536339351814,149.55369680085664,137.18977906862986,125.86690009562247,115.51246252179062,109.60265912695385,104.00782333800974,102.73499448749352,101.47321318687297,100.22297394947888,99.0282933098198,107.30835243007378,2136.2261889689476
694354.5150501672,0.9431678054511764,4544.224701821959,54.119944580601135,1.5974232466216104e-05,5.582257310526839e-06,4.0788850496075965e-06,2.9497298700897402e-06,2.1266982141895024e-06,1.5326241796770784e-06,1.1485543132043095e-06,1.361155457918032e-05,0.0037404318348477337,0.8048985860866132,171.83876243290172,157.41657749410004,144.22294767069315,132.15396659260762,121.13109807256235,114.96194047684868,109.12034530690204,107.81159071877426,106.5129597610792,105.22500627208039,103.99620152259067,112.74143262811575,2155.882649383745
697284.2809364549,0.9057531836948877,4730.793151295141,53.66509854416612,1.4732419769830783e-05,5.084714805756158e-06,3.668363345687615e-06,2.619014324970517e-06,1.864025208007054e-06,1.326058378319195e-06,9.96188247337614e-07,1.5657805701706805e-05,0.004246384070966048,0.8780960912318728,180.1835859867115,164.87323846014442,150.8815084948853,138.09572556597118,126.43164242327737,120.02469715473399,113.95668074905898,112.62087593694075,111.29424722713374,109.97739857690948,108.7232222071729,117.91618309438786,2173.1335022184203
700214.0468227426,0.8730492643950095,4917.835720566419,53.21407521890421,1.3688105279025622e-05,4.669501128416908e-06,3.328781619843899e-06,2.3480498326928418e-06,1.6509685560476825e-06,1.1602675221269839e-06,8.777773546086534e-07,1.784372911241784e-05,0.004764438339337997,0.9501221727489303,188.0630976842024,171.90333377640434,157.1491584812321,143.67937046375042,131.4042731913301,124.78038035652283,118.50565732025905,117.15064495679732,115.80389165359915,114.46604307055709,113.19433436087286,122.81546041652383,2188.322632168342
703143.8127090301,0.8444098339234326,5105.242181357098,52.76684247719567,1.2805097372509527e-05,4.320979442848445e-06,3.046126659842195e-06,2.12454789188121e-06,1.476905265320712e-06,1.0261705939569225e-06,7.855028052317421e-07,2.0131889457964368e-05,0.005288189377470847,1.0203604519420624,195.46631238697262,178.49897316047898,163.02064176333323,148.90187655047535,136.04781666968017,129.22669725960404,122.76397142237238,121.39648370960208,120.03640631269876,118.6844193413513,117.40198710638758,127.43026233707708,2201.743394925651
706073.5785953178,0.8192757129058742,5292.922915832184,52.323368461433844,1.2054419005001805e-05,4.0267143351439735e-06,2.8093516679872748e-06,1.9389187517793217e-06,1.333636172257035e-06,9.168389355350982e-07,7.134282434167441e-07,2.2486986888689257e-05,0.005811782453440103,1.088320980026624,202.3931878327287,184.6619003636709,168.49917607254682,153.7676624815589,140.36762862960128,133.36766817373572,126.7344100293889,125.36008161619792,123.9924052023385,122.63209034623428,121.34468932560793,131.75822693750126,2213.643682341577
