APP,C99,AB40_Monomer,AB42_Monomer,AB40_Oligomer02,AB42_Oligomer02,AB40_Oligomer03,AB42_Oligomer03,AB40_Plaque_unbound,AB42_Plaque_unbound,Ab_t,AB40_Oligomer02_Antibody_bound,AB42_Oligomer02_Antibody_bound,AB40_Oligomer03_Antibody_bound,AB40_Oligomer04,AB40_Oligomer04_Antibody_bound,AB40_Oligomer05,AB40_Oligomer05_Antibody_bound,AB40_Oligomer06,AB40_Oligomer06_Antibody_bound,AB40_Oligomer07,AB40_Oligomer07_Antibody_bound,AB40_Oligomer08,AB40_Oligomer08_Antibody_bound,AB40_Oligomer09,AB40_Oligomer09_Antibody_bound,AB40_Oligomer10,AB40_Oligomer10_Antibody_bound,AB40_Oligomer11,AB40_Oligomer11_Antibody_bound,AB40_Oligomer12,AB40_Oligomer12_Antibody_bound,AB40_Oligomer13,AB40_Oligomer13_Antibody_bound,AB42_Oligomer03_Antibody_bound,AB42_Oligomer04,AB42_Oligomer04_Antibody_bound,AB42_Oligomer05,AB42_Oligomer05_Antibody_bound,AB42_Oligomer06,AB42_Oligomer06_Antibody_bound,AB42_Oligomer07,AB42_Oligomer07_Antibody_bound,AB42_Oligomer08,AB42_Oligomer08_Antibody_bound,AB42_Oligomer09,AB42_Oligomer09_Antibody_bound,AB42_Oligomer10,AB42_Oligomer10_Antibody_bound,AB42_Oligomer11,AB42_Oligomer11_Antibody_bound,AB42_Oligomer12,AB42_Oligomer12_Antibody_bound,AB42_Oligomer13,AB42_Oligomer13_Antibody_bound,AB40_Fibril24,AB42_Fibril24,AB40_Oligomer14,AB40_Oligomer15,AB40_Oligomer16,AB42_Oligomer14,AB42_Oligomer15,AB42_Oligomer16,AB40_Oligomer14_Antibody_bound,AB42_Oligomer14_Antibody_bound,AB40_Oligomer15_Antibody_bound,AB42_Oligomer15_Antibody_bound,AB40_Oligomer16_Antibody_bound,AB42_Oligomer16_Antibody_bound,AB40_Fibril17,AB40_Fibril18,AB42_Fibril17,AB42_Fibril18,AB40_Fibril19,AB42_Fibril19,AB40_Fibril17_Antibody_bound,AB42_Fibril17_Antibody_bound,AB40_Fibril18_Antibody_bound,AB42_Fibril18_Antibody_bound,AB40_Fibril19_Antibody_bound,AB42_Fibril19_Antibody_bound,AB40_Fibril20,AB42_Fibril20,AB40_Fibril20_Antibody_bound,AB42_Fibril20_Antibody_bound,AB40_Fibril21,AB42_Fibril21,AB40_Fibril21_Antibody_bound,AB42_Fibril21_Antibody_bound,AB40_Fibril22,AB42_Fibril22,AB40_Fibril22_Antibody_bound,AB42_Fibril22_Antibody_bound,AB40_Fibril23,AB42_Fibril23,AB40_Fibril23_Antibody_bound,AB42_Fibril23_Antibody_bound,AB40_Fibril24_Antibody_bound,AB42_Fibril24_Antibody_bound,AB40_Plaque_Antibody_bound,AB42_Plaque_Antibody_bound,PK_BBB_unbound_brain,PK_BBB_bound_brain,PK_p_brain,PK_BCSFB_unbound_brain,PK_BCSFB_bound_brain,PK_LV_brain,PK_TFV_brain,PK_CM_brain,PK_SAS_brain,PK_central,PK_per,SubCut_absorption,FcRn_free_BBB,FcRn_free_BCSFB,AB40Mu_Central,AB40Mu_Peripheral,AB40Mu_Brain_Plasma,AB40Mu_BCSFB,AB40Mu_BBB,AB40Mu_LV,AB40Mu_TFV,AB40Mu_CM,AB40Mu_SAS,AB40Mb_Central,AB40Mb_Peripheral,AB40Mb_Brain_Plasma,AB40Mb_BCSFB_Unbound,AB40Mb_BCSFB_Bound,AB40Mb_BBB_Unbound,AB40Mb_BBB_Bound,AB40_monomer_antibody_bound,AB40Mb_LV,AB40Mb_TFV,AB40Mb_CM,AB40Mb_SAS,AB42Mu_Central,AB42Mu_Peripheral,AB42Mu_Brain_Plasma,AB42Mu_BCSFB,AB42Mu_BBB,AB42Mu_LV,AB42Mu_TFV,AB42Mu_CM,AB42Mu_SAS,AB42Mb_Central,AB42Mb_Peripheral,AB42Mb_Brain_Plasma,AB42Mb_BCSFB_Unbound,AB42Mb_BCSFB_Bound,AB42Mb_BBB_Unbound,AB42Mb_BBB_Bound,AB42_monomer_antibody_bound,AB42Mb_LV,AB42Mb_TFV,AB42Mb_CM,AB42Mb_SAS,AB40_Monomer_PVS,AB40_Monomer_PVS_bound,AB42_Monomer_PVS,AB42_Monomer_PVS_bound,AB40_Oligomer02_PVS,AB40_Oligomer02_PVS_bound,AB42_Oligomer02_PVS,AB42_Oligomer02_PVS_bound,AB40_Oligomer03_PVS,AB40_Oligomer03_PVS_bound,AB42_Oligomer03_PVS,AB42_Oligomer03_PVS_bound,AB40_Oligomer04_PVS,AB40_Oligomer04_PVS_bound,AB42_Oligomer04_PVS,AB42_Oligomer04_PVS_bound,AB40_Oligomer05_PVS,AB40_Oligomer05_PVS_bound,AB42_Oligomer05_PVS,AB42_Oligomer05_PVS_bound,AB40_Oligomer06_PVS,AB40_Oligomer06_PVS_bound,AB42_Oligomer06_PVS,AB42_Oligomer06_PVS_bound,AB40_Oligomer07_PVS,AB40_Oligomer07_PVS_bound,AB42_Oligomer07_PVS,AB42_Oligomer07_PVS_bound,AB40_Oligomer08_PVS,AB40_Oligomer08_PVS_bound,AB42_Oligomer08_PVS,AB42_Oligomer08_PVS_bound,AB40_Oligomer09_PVS,AB40_Oligomer09_PVS_bound,AB42_Oligomer09_PVS,AB42_Oligomer09_PVS_bound,AB40_Oligomer10_PVS,AB40_Oligomer10_PVS_bound,AB42_Oligomer10_PVS,AB42_Oligomer10_PVS_bound,AB40_Oligomer11_PVS,AB40_Oligomer11_PVS_bound,AB42_Oligomer11_PVS,AB42_Oligomer11_PVS_bound,AB40_Oligomer12_PVS,AB40_Oligomer12_PVS_bound,AB42_Oligomer12_PVS,AB42_Oligomer12_PVS_bound,AB40_Oligomer13_PVS,AB40_Oligomer13_PVS_bound,AB42_Oligomer13_PVS,AB42_Oligomer13_PVS_bound,AB40_Oligomer14_PVS,AB40_Oligomer14_PVS_bound,AB42_Oligomer14_PVS,AB42_Oligomer14_PVS_bound,AB40_Oligomer15_PVS,AB40_Oligomer15_PVS_bound,AB42_Oligomer15_PVS,AB42_Oligomer15_PVS_bound,AB40_Oligomer16_PVS,AB40_Oligomer16_PVS_bound,AB42_Oligomer16_PVS,AB42_Oligomer16_PVS_bound,AB40_Fibril17_PVS,AB40_Fibril17_PVS_bound,AB42_Fibril17_PVS,AB42_Fibril17_PVS_bound,AB40_Fibril18_PVS,AB40_Fibril18_PVS_bound,AB42_Fibril18_PVS,AB42_Fibril18_PVS_bound,AB40_Fibril19_PVS,AB40_Fibril19_PVS_bound,AB42_Fibril19_PVS,AB42_Fibril19_PVS_bound,AB40_Fibril20_PVS,AB40_Fibril20_PVS_bound,AB42_Fibril20_PVS,AB42_Fibril20_PVS_bound,AB40_Fibril21_PVS,AB40_Fibril21_PVS_bound,AB42_Fibril21_PVS,AB42_Fibril21_PVS_bound,AB40_Fibril22_PVS,AB40_Fibril22_PVS_bound,AB42_Fibril22_PVS,AB42_Fibril22_PVS_bound,AB40_Fibril23_PVS,AB40_Fibril23_PVS_bound,AB42_Fibril23_PVS,AB42_Fibril23_PVS_bound,AB40_Fibril24_PVS,AB40_Fibril24_PVS_bound,AB42_Fibril24_PVS,AB42_Fibril24_PVS_bound,AB40_Plaque_bound_PVS,AB42_Plaque_bound_PVS,AB40_Plaque_unbound_PVS,AB42_Plaque_unbound_PVS,C_Antibody_unbound_PVS
47.166059303368854,53.6051117679926,0.34714784109609725,0.15899986803109667,8.908109197039432e-06,1.8130797823763952e-06,9.826409730125827e-07,5.500165420100503e-07,1.1566001467077859e-23,2902.0710483624393,0.0,3.28619092962547e-22,-3.756376939324058e-21,0.0,3.934657394099954e-08,0.0,1.4807483543985108e-09,0.0,5.374459498401205e-11,0.0,1.906531925582433e-12,0.0,6.659678280790426e-14,0.0,2.3009843403893926e-15,0.0,7.901433656387022e-17,0.0,1.6514862568627702e-17,0.0,3.4279905319159777e-18,0.0,7.0721821535177875e-19,0.0,0.0,3.474537076387972e-07,0.0,2.167484667990227e-07,0.0,1.3454776313775367e-07,0.0,8.363291960198355e-08,0.0,1.1892658392545372e-07,0.0,1.4896194470835642e-05,0.0,0.0032772383416530344,0.0,0.47498555453434754,0.0,68.65128813538222,0.0,62.173293958430975,0.0,5.505360470203952e-24,585.5068250693141,1.4510315563107644e-19,2.9627041726129526e-20,6.10873222384906e-21,56.302976935352234,50.98464270342037,46.20097830642293,0.0,0.0,0.0,0.0,0.0,0.0,2.5691212591919225e-21,1.0737683734110262e-21,46.98392392357095,44.67962700676176,4.460509528269189e-22,44.35725970463284,0.0,0.0,0.0,0.0,0.0,0.0,1.8418292322151336e-22,44.03658363962482,0.0,0.0,7.560417433820007e-23,43.71791911581606,0.0,0.0,3.085988137363542e-23,43.43375231655053,7.522326804619533e-24,-2.5769375818326806e-23,1.2576307722555786e-23,47.33157404946487,0.0,0.0,0.0,4.652471287026415e-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.358638,32.836362,0.3299922519594738,0.7071192690530571,0.0030124488867305423,3.8397417447583e-07,1.1002153530381616e-05,0.00948824498408212,0.009488244984082118,0.0031627479294754606,0.041642778644807865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32592860708271365,0.6984202398942966,0.002975352493138828,2.131151348313117e-07,5.410951453185416e-06,0.0043478239337367075,0.0043478239337367075,0.0014492747441645748,0.01908213473073165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6036515121366017,0.0,1.1937309250579506,0.0,8.346076950959174e-06,0.0,1.7021408228714413e-06,0.0,9.200712762220016e-07,0.0,5.164392434861706e-07,0.0,3.6818219726242277e-08,0.0,3.2629275116597353e-07,0.0,1.3847334375653676e-09,0.0,2.0357985807349571e-07,0.0,5.022832710316349e-11,0.0,1.2639349299306802e-07,0.0,1.7806846594335568e-12,0.0,7.857615073130971e-08,0.0,6.21620405439699e-14,0.0,1.1154685256078105e-07,0.0,2.1464206734753916e-15,0.0,1.3955404795854605e-05,0.0,7.366071859249751e-17,0.0,0.00030709915936280997,0.0,1.5387916196844643e-18,0.0,0.04452567650521,0.0,3.192411646585798e-19,0.0,6.43776988062627,0.0,6.582741515357179e-20,0.0,5.8303687408643645,0.0,1.3499074809039667e-20,0.0,5.2799403093577455,0.0,2.7547924446963214e-21,0.0,4.781263368561912,0.0,5.677064135653182e-22,0.0,4.332714211426066,0.0,2.3866149988301167e-23,0.0,0.44061042215443397,0.0,9.970851945902681e-24,0.0,0.41899829471588423,0.0,4.1402722232090784e-24,0.0,0.41597235011917677,0.0,1.7088952533719963e-24,0.0,0.41296223347755256,0.0,7.011846576844534e-25,0.0,0.4099709460617621,0.0,2.8608824569935055e-25,0.0,0.4073030149012794,0.0,1.1653892034007223e-25,0.0,0.4438522060617246,0.0,5.0982242486657326e-26,0.0,5.492536534571823,0.0,0.0,0.0,0.0,0.0,0.0
